Detention,,,,,,,,,,Demurrage,,,,,,,,,
Port Name,Port Code,Line,Export- Import,container type,Standard Free Days,Day Slabs,Charge,Currency,-,Port Name,Port Code,Line,Export- Import,Container type,Standard Free Days,Day Slabs,Charge,Currency,Agent
-,-,cosco,-,-,-,15-20,40,EUR,-,-,-,cosco,-,-,-,15-20,40,EUR,Dheeraj
-,-,cosco,-,-,-,21>,60,EUR,-,-,-,cosco,-,-,-,21>,60,EUR,Dheeraj
-,-,cosco,-,40,10,1/10,0,EUR,-,-,-,cosco,-,40,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/14,50,EUR,-,-,-,cosco,-,-,-,11/14,50,EUR,Dheeraj
-,-,cosco,-,-,-,15-20,60,EUR,-,-,-,cosco,-,-,-,15-20,60,EUR,Dheeraj
-,-,cosco,-,-,-,21>,85,EUR,-,-,-,cosco,-,-,-,21>,85,EUR,Dheeraj
-,-,cosco,-,40HC,10,1/10,0,EUR,-,-,-,cosco,-,40HC,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/14,50,EUR,-,-,-,cosco,-,-,-,11/14,50,EUR,Dheeraj
-,-,cosco,-,-,-,15-20,60,EUR,-,-,-,cosco,-,-,-,15-20,60,EUR,Dheeraj
-,-,cosco,-,-,-,21>,85,EUR,-,-,-,cosco,-,-,-,21>,85,EUR,Dheeraj
-,-,cosco,-,20,4,1-4,0,EUR,-,-,-,cosco,-,20,4,1/4,0,EUR,Dheeraj
-,-,cosco,-,-,-,5/7,60,EUR,-,-,-,cosco,-,-,-,5/7,60,EUR,Dheeraj
-,-,cosco,-,-,-,8>,120,EUR,-,-,-,cosco,-,-,-,8>,120,EUR,Dheeraj
-,-,cosco,-,40,4,1-4,0,EUR,-,-,-,cosco,-,40,4,1/4,0,EUR,Dheeraj
-,-,cosco,-,-,-,5/7,90,EUR,-,-,-,cosco,-,-,-,5/7,90,EUR,Dheeraj
-,-,cosco,-,-,-,8>,140,EUR,-,-,-,cosco,-,-,-,8>,140,EUR,Dheeraj
-,-,cosco,-,40HC,4,1-4,0,EUR,-,-,-,cosco,-,40HC,4,1/4,0,EUR,Dheeraj
-,-,cosco,-,-,-,5/7,90,EUR,-,-,-,cosco,-,-,-,5/7,90,EUR,Dheeraj
-,-,cosco,-,-,-,8>,140,EUR,-,-,-,cosco,-,-,-,8>,140,EUR,Dheeraj
Helsinki (Helsingfors) (Helsingfors),FIHEL,cosco,export,20,10,1/10,0,EUR,-,Helsinki (Helsingfors) (Helsingfors),FIHEL,cosco,export,20,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/14,20,EUR,-,-,-,cosco,-,-,-,11/14,20,EUR,Dheeraj
-,-,cosco,-,-,-,15-20,40,EUR,-,-,-,cosco,-,-,-,15-20,40,EUR,Dheeraj
-,-,cosco,-,-,-,21>,60,EUR,-,-,-,cosco,-,-,-,21>,60,EUR,Dheeraj
-,-,cosco,-,40,10,1/10,0,EUR,-,-,-,cosco,-,40,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/14,40,EUR,-,-,-,cosco,-,-,-,11/14,40,EUR,Dheeraj
-,-,cosco,-,-,-,15-20,60,EUR,-,-,-,cosco,-,-,-,15-20,60,EUR,Dheeraj
-,-,cosco,-,-,-,21>,100,EUR,-,-,-,cosco,-,-,-,21>,100,EUR,Dheeraj
-,-,cosco,-,40HC,10,1/10,0,EUR,-,-,-,cosco,-,40HC,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/14,40,EUR,-,-,-,cosco,-,-,-,11/14,40,EUR,Dheeraj
-,-,cosco,-,-,-,15-20,60,EUR,-,-,-,cosco,-,-,-,15-20,60,EUR,Dheeraj
-,-,cosco,-,-,-,21>,100,EUR,-,-,-,cosco,-,-,-,21>,100,EUR,Dheeraj
-,-,cosco,-,20,4,1-4,0,EUR,-,-,-,cosco,-,20,4,1/4,0,EUR,Dheeraj
-,-,cosco,-,-,-,5/7,60,EUR,-,-,-,cosco,-,-,-,5/7,60,EUR,Dheeraj
-,-,cosco,-,-,-,8>,120,EUR,-,-,-,cosco,-,-,-,8>,120,EUR,Dheeraj
-,-,cosco,-,40,4,1-4,0,EUR,-,-,-,cosco,-,40,4,1/4,0,EUR,Dheeraj
-,-,cosco,-,-,-,5/7,90,EUR,-,-,-,cosco,-,-,-,5/7,90,EUR,Dheeraj
-,-,cosco,-,-,-,8>,140,EUR,-,-,-,cosco,-,-,-,8>,140,EUR,Dheeraj
-,-,cosco,-,40HC,4,1-4,0,EUR,-,-,-,cosco,-,40HC,4,1/4,0,EUR,Dheeraj
-,-,cosco,-,-,-,5/7,90,EUR,-,-,-,cosco,-,-,-,5/7,90,EUR,Dheeraj
-,-,cosco,-,-,-,8>,140,EUR,-,-,-,cosco,-,-,-,8>,140,EUR,Dheeraj
Fos sur Mer (FRFOS),FRFOS (FRFOS),cosco,import,20,8,1/8,0,EUR,-,Fos sur Mer (FRFOS),FRFOS (FRFOS),cosco,import,20,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/13,40,EUR,-,-,-,cosco,-,-,-,9/13,40,EUR,Dheeraj
-,-,cosco,-,-,-,14>,60,EUR,-,-,-,cosco,-,-,-,14>,60,EUR,Dheeraj
-,-,cosco,-,40,8,1/8,0,EUR,-,-,-,cosco,-,40,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/13,60,EUR,-,-,-,cosco,-,-,-,9/13,60,EUR,Dheeraj
-,-,cosco,-,-,-,14>,90,EUR,-,-,-,cosco,-,-,-,14>,90,EUR,Dheeraj
-,-,cosco,-,40HC,8,1/8,0,EUR,-,-,-,cosco,-,40HC,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/13,60,EUR,-,-,-,cosco,-,-,-,9/13,60,EUR,Dheeraj
-,-,cosco,-,-,-,14>,90,EUR,-,-,-,cosco,-,-,-,14>,90,EUR,Dheeraj
-,-,cosco,-,20,5,1/5,0,EUR,-,-,-,cosco,-,20,5,1/5,0,EUR,Dheeraj
-,-,cosco,-,-,-,6/8,90,EUR,-,-,-,cosco,-,-,-,6/8,90,EUR,Dheeraj
-,-,cosco,-,-,-,9>,120,EUR,-,-,-,cosco,-,-,-,9>,120,EUR,Dheeraj
-,-,cosco,-,40,5,1/5,0,EUR,-,-,-,cosco,-,40,5,1/5,0,EUR,Dheeraj
-,-,cosco,-,-,-,6/8,120,EUR,-,-,-,cosco,-,-,-,6/8,120,EUR,Dheeraj
-,-,cosco,-,-,-,9>,150,EUR,-,-,-,cosco,-,-,-,9>,150,EUR,Dheeraj
-,-,cosco,-,40HC,5,1/5,0,EUR,-,-,-,cosco,-,40HC,5,1/5,0,EUR,Dheeraj
-,-,cosco,-,-,-,6/8,120,EUR,-,-,-,cosco,-,-,-,6/8,120,EUR,Dheeraj
-,-,cosco,-,-,-,9>,150,EUR,-,-,-,cosco,-,-,-,9>,150,EUR,Dheeraj
Fos sur Mer (FRFOS),FRFOS (FRFOS),cosco,export,20,10,1/10,0,EUR,-,Fos sur Mer (FRFOS),FRFOS (FRFOS),cosco,export,20,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,30,EUR,-,-,-,cosco,-,-,-,11/13,30,EUR,Dheeraj
-,-,cosco,-,-,-,14>,40,EUR,-,-,-,cosco,-,-,-,14>,40,EUR,Dheeraj
-,-,cosco,-,40,10,1/10,0,EUR,-,-,-,cosco,-,40,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,50,EUR,-,-,-,cosco,-,-,-,11/13,50,EUR,Dheeraj
-,-,cosco,-,-,-,14>,80,EUR,-,-,-,cosco,-,-,-,14>,80,EUR,Dheeraj
-,-,cosco,-,40HC,10,1/10,0,EUR,-,-,-,cosco,-,40HC,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,50,EUR,-,-,-,cosco,-,-,-,11/13,50,EUR,Dheeraj
-,-,cosco,-,-,-,14>,80,EUR,-,-,-,cosco,-,-,-,14>,80,EUR,Dheeraj
-,-,cosco,-,20,8,1/8,0,EUR,-,-,-,cosco,-,20,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/11,70,EUR,-,-,-,cosco,-,-,-,9/11,70,EUR,Dheeraj
-,-,cosco,-,-,-,12>,100,EUR,-,-,-,cosco,-,-,-,12>,100,EUR,Dheeraj
-,-,cosco,-,40,8,1/8,0,EUR,-,-,-,cosco,-,40,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/11,90,EUR,-,-,-,cosco,-,-,-,9/11,90,EUR,Dheeraj
-,-,cosco,-,-,-,12>,120,EUR,-,-,-,cosco,-,-,-,12>,120,EUR,Dheeraj
-,-,cosco,-,40HC,8,1/8,0,EUR,-,-,-,cosco,-,40HC,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/11,90,EUR,-,-,-,cosco,-,-,-,9/11,90,EUR,Dheeraj
-,-,cosco,-,-,-,12>,120,EUR,-,-,-,cosco,-,-,-,12>,120,EUR,Dheeraj
Le Havre,FRLEH,cosco,import,20,8,1/8,0,EUR,-,Le Havre,FRLEH,cosco,import,20,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/13,40,EUR,-,-,-,cosco,-,-,-,9/13,40,EUR,Dheeraj
-,-,cosco,-,-,-,14>,60,EUR,-,-,-,cosco,-,-,-,14>,60,EUR,Dheeraj
-,-,cosco,-,40,8,1/8,0,EUR,-,-,-,cosco,-,40,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/13,60,EUR,-,-,-,cosco,-,-,-,9/13,60,EUR,Dheeraj
-,-,cosco,-,-,-,14>,90,EUR,-,-,-,cosco,-,-,-,14>,90,EUR,Dheeraj
-,-,cosco,-,40HC,8,1/8,0,EUR,-,-,-,cosco,-,40HC,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/13,60,EUR,-,-,-,cosco,-,-,-,9/13,60,EUR,Dheeraj
-,-,cosco,-,-,-,14>,90,EUR,-,-,-,cosco,-,-,-,14>,90,EUR,Dheeraj
-,-,cosco,-,20,5,1/5,0,EUR,-,-,-,cosco,-,20,5,1/5,0,EUR,Dheeraj
-,-,cosco,-,-,-,6/8,90,EUR,-,-,-,cosco,-,-,-,6/8,90,EUR,Dheeraj
-,-,cosco,-,-,-,9>,120,EUR,-,-,-,cosco,-,-,-,9>,120,EUR,Dheeraj
-,-,cosco,-,40,5,1/5,0,EUR,-,-,-,cosco,-,40,5,1/5,0,EUR,Dheeraj
-,-,cosco,-,-,-,6/8,120,EUR,-,-,-,cosco,-,-,-,6/8,120,EUR,Dheeraj
-,-,cosco,-,-,-,9>,150,EUR,-,-,-,cosco,-,-,-,9>,150,EUR,Dheeraj
-,-,cosco,-,40HC,5,1/5,0,EUR,-,-,-,cosco,-,40HC,5,1/5,0,EUR,Dheeraj
-,-,cosco,-,-,-,6/8,120,EUR,-,-,-,cosco,-,-,-,6/8,120,EUR,Dheeraj
-,-,cosco,-,-,-,9>,150,EUR,-,-,-,cosco,-,-,-,9>,150,EUR,Dheeraj
Le Havre,FRLEH,cosco,export,20,10,1/10,0,EUR,-,Le Havre,FRLEH,cosco,export,20,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,30,EUR,-,-,-,cosco,-,-,-,11/13,30,EUR,Dheeraj
-,-,cosco,-,-,-,14>,40,EUR,-,-,-,cosco,-,-,-,14>,40,EUR,Dheeraj
-,-,cosco,-,40,10,1/10,0,EUR,-,-,-,cosco,-,40,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,50,EUR,-,-,-,cosco,-,-,-,11/13,50,EUR,Dheeraj
-,-,cosco,-,-,-,14>,80,EUR,-,-,-,cosco,-,-,-,14>,80,EUR,Dheeraj
-,-,cosco,-,40HC,10,1/10,0,EUR,-,-,-,cosco,-,40HC,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,50,EUR,-,-,-,cosco,-,-,-,11/13,50,EUR,Dheeraj
-,-,cosco,-,-,-,14>,80,EUR,-,-,-,cosco,-,-,-,14>,80,EUR,Dheeraj
-,-,cosco,-,20,8,1/8,0,EUR,-,-,-,cosco,-,20,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/11,70,EUR,-,-,-,cosco,-,-,-,9/11,70,EUR,Dheeraj
-,-,cosco,-,-,-,12>,100,EUR,-,-,-,cosco,-,-,-,12>,100,EUR,Dheeraj
-,-,cosco,-,40,8,1/8,0,EUR,-,-,-,cosco,-,40,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/11,90,EUR,-,-,-,cosco,-,-,-,9/11,90,EUR,Dheeraj
-,-,cosco,-,-,-,12>,120,EUR,-,-,-,cosco,-,-,-,12>,120,EUR,Dheeraj
-,-,cosco,-,40HC,8,1/8,0,EUR,-,-,-,cosco,-,40HC,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/11,90,EUR,-,-,-,cosco,-,-,-,9/11,90,EUR,Dheeraj
-,-,cosco,-,-,-,12>,120,EUR,-,-,-,cosco,-,-,-,12>,120,EUR,Dheeraj
Marseille,FRMRS,cosco,import,20,8,1/8,0,EUR,-,Marseille,FRMRS,cosco,import,20,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/13,40,EUR,-,-,-,cosco,-,-,-,9/13,40,EUR,Dheeraj
-,-,cosco,-,-,-,14>,60,EUR,-,-,-,cosco,-,-,-,14>,60,EUR,Dheeraj
-,-,cosco,-,40,8,1/8,0,EUR,-,-,-,cosco,-,40,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/13,60,EUR,-,-,-,cosco,-,-,-,9/13,60,EUR,Dheeraj
-,-,cosco,-,-,-,14>,90,EUR,-,-,-,cosco,-,-,-,14>,90,EUR,Dheeraj
-,-,cosco,-,40HC,8,1/8,0,EUR,-,-,-,cosco,-,40HC,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/13,60,EUR,-,-,-,cosco,-,-,-,9/13,60,EUR,Dheeraj
-,-,cosco,-,-,-,14>,90,EUR,-,-,-,cosco,-,-,-,14>,90,EUR,Dheeraj
-,-,cosco,-,20,5,1/5,0,EUR,-,-,-,cosco,-,20,5,1/5,0,EUR,Dheeraj
-,-,cosco,-,-,-,6/8,90,EUR,-,-,-,cosco,-,-,-,6/8,90,EUR,Dheeraj
-,-,cosco,-,-,-,9>,120,EUR,-,-,-,cosco,-,-,-,9>,120,EUR,Dheeraj
-,-,cosco,-,40,5,1/5,0,EUR,-,-,-,cosco,-,40,5,1/5,0,EUR,Dheeraj
-,-,cosco,-,-,-,6/8,120,EUR,-,-,-,cosco,-,-,-,6/8,120,EUR,Dheeraj
-,-,cosco,-,-,-,9>,150,EUR,-,-,-,cosco,-,-,-,9>,150,EUR,Dheeraj
-,-,cosco,-,40HC,5,1/5,0,EUR,-,-,-,cosco,-,40HC,5,1/5,0,EUR,Dheeraj
-,-,cosco,-,-,-,6/8,120,EUR,-,-,-,cosco,-,-,-,6/8,120,EUR,Dheeraj
-,-,cosco,-,-,-,9>,150,EUR,-,-,-,cosco,-,-,-,9>,150,EUR,Dheeraj
Marseille,FRMRS,cosco,export,20,10,1/10,0,EUR,-,Marseille,FRMRS,cosco,export,20,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,30,EUR,-,-,-,cosco,-,-,-,11/13,30,EUR,Dheeraj
-,-,cosco,-,-,-,14>,40,EUR,-,-,-,cosco,-,-,-,14>,40,EUR,Dheeraj
-,-,cosco,-,40,10,1/10,0,EUR,-,-,-,cosco,-,40,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,50,EUR,-,-,-,cosco,-,-,-,11/13,50,EUR,Dheeraj
-,-,cosco,-,-,-,14>,80,EUR,-,-,-,cosco,-,-,-,14>,80,EUR,Dheeraj
-,-,cosco,-,40HC,10,1/10,0,EUR,-,-,-,cosco,-,40HC,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,50,EUR,-,-,-,cosco,-,-,-,11/13,50,EUR,Dheeraj
-,-,cosco,-,-,-,14>,80,EUR,-,-,-,cosco,-,-,-,14>,80,EUR,Dheeraj
-,-,cosco,-,20,8,1/8,0,EUR,-,-,-,cosco,-,20,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/11,70,EUR,-,-,-,cosco,-,-,-,9/11,70,EUR,Dheeraj
-,-,cosco,-,-,-,12>,100,EUR,-,-,-,cosco,-,-,-,12>,100,EUR,Dheeraj
-,-,cosco,-,40,8,1/8,0,EUR,-,-,-,cosco,-,40,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/11,90,EUR,-,-,-,cosco,-,-,-,9/11,90,EUR,Dheeraj
-,-,cosco,-,-,-,12>,120,EUR,-,-,-,cosco,-,-,-,12>,120,EUR,Dheeraj
-,-,cosco,-,40HC,8,1/8,0,EUR,-,-,-,cosco,-,40HC,8,1/8,0,EUR,Dheeraj
-,-,cosco,-,-,-,9/11,90,EUR,-,-,-,cosco,-,-,-,9/11,90,EUR,Dheeraj
-,-,cosco,-,-,-,12>,120,EUR,-,-,-,cosco,-,-,-,12>,120,EUR,Dheeraj
Hamburg,DEHAM,cosco,import,20,7,1/7,0,EUR,-,Hamburg,DEHAM,cosco,import,20,7,1/7,0,EUR,Dheeraj
-,-,cosco,-,-,-,8/12,40,EUR,-,-,-,cosco,-,-,-,8/12,40,EUR,Dheeraj
-,-,cosco,-,-,-,13-25,60,EUR,-,-,-,cosco,-,-,-,13-25,60,EUR,Dheeraj
-,-,cosco,-,-,-,26>,80,EUR,-,-,-,cosco,-,-,-,26>,80,EUR,Dheeraj
-,-,cosco,-,40,7,1/7,0,EUR,-,-,-,cosco,-,40,7,1/7,0,EUR,Dheeraj
-,-,cosco,-,-,-,8/12,60,EUR,-,-,-,cosco,-,-,-,8/12,60,EUR,Dheeraj
-,-,cosco,-,-,-,13-25,80,EUR,-,-,-,cosco,-,-,-,13-25,80,EUR,Dheeraj
-,-,cosco,-,-,-,26>,100,EUR,-,-,-,cosco,-,-,-,26>,100,EUR,Dheeraj
-,-,cosco,-,40HC,7,1/7,0,EUR,-,-,-,cosco,-,40HC,7,1/7,0,EUR,Dheeraj
-,-,cosco,-,-,-,8/12,60,EUR,-,-,-,cosco,-,-,-,8/12,60,EUR,Dheeraj
-,-,cosco,-,-,-,13-25,80,EUR,-,-,-,cosco,-,-,-,13-25,80,EUR,Dheeraj
-,-,cosco,-,-,-,26>,100,EUR,-,-,-,cosco,-,-,-,26>,100,EUR,Dheeraj
-,-,cosco,-,20,7,1/7,0,EUR,-,-,-,cosco,-,20,-,1/7,0,EUR,Dheeraj
-,-,cosco,-,-,-,8/11,90,EUR,-,-,-,cosco,-,-,-,8/11,90,EUR,Dheeraj
-,-,cosco,-,-,-,12>,120,EUR,-,-,-,cosco,-,-,-,12>,120,EUR,Dheeraj
-,-,cosco,-,40,7,1/7,0,EUR,-,-,-,cosco,-,40,-,1/7,0,EUR,Dheeraj
-,-,cosco,-,-,-,8/11,120,EUR,-,-,-,cosco,-,-,-,8/11,120,EUR,Dheeraj
-,-,cosco,-,-,-,12>,150,EUR,-,-,-,cosco,-,-,-,12>,150,EUR,Dheeraj
-,-,cosco,-,40HC,7,1/7,0,EUR,-,-,-,cosco,-,40HC,-,1/7,0,EUR,Dheeraj
-,-,cosco,-,-,-,8/11,120,EUR,-,-,-,cosco,-,-,-,8/11,120,EUR,Dheeraj
-,-,cosco,-,-,-,12>,150,EUR,-,-,-,cosco,-,-,-,12>,150,EUR,Dheeraj
Hamburg,DEHAM,cosco,export,20,13,1/13,0,EUR,-,Hamburg,DEHAM,cosco,export,20,13,1/13,0,EUR,Dheeraj
-,-,cosco,-,-,-,14-16,35,EUR,-,-,-,cosco,-,-,-,14-16,35,EUR,Dheeraj
-,-,cosco,-,-,-,17>,50,EUR,-,-,-,cosco,-,-,-,17>,50,EUR,Dheeraj
-,-,cosco,-,40,13,1/13,0,EUR,-,-,-,cosco,-,40,13,1/13,0,EUR,Dheeraj
-,-,cosco,-,-,-,14-16,50,EUR,-,-,-,cosco,-,-,-,14-16,50,EUR,Dheeraj
-,-,cosco,-,-,-,17>,80,EUR,-,-,-,cosco,-,-,-,17>,80,EUR,Dheeraj
-,-,cosco,-,40HC,13,1/13,0,EUR,-,-,-,cosco,-,40HC,13,1/13,0,EUR,Dheeraj
-,-,cosco,-,-,-,14-16,50,EUR,-,-,-,cosco,-,-,-,14-16,50,EUR,Dheeraj
-,-,cosco,-,-,-,17>,80,EUR,-,-,-,cosco,-,-,-,17>,80,EUR,Dheeraj
-,-,cosco,-,20,10,1/10,0,EUR,-,-,-,cosco,-,20,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,35,EUR,-,-,-,cosco,-,-,-,11/13,35,EUR,Dheeraj
-,-,cosco,-,-,-,14>,50,EUR,-,-,-,cosco,-,-,-,14>,50,EUR,Dheeraj
-,-,cosco,-,40,10,1/10,0,EUR,-,-,-,cosco,-,40,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,55,EUR,-,-,-,cosco,-,-,-,11/13,55,EUR,Dheeraj
-,-,cosco,-,-,-,14>,80,EUR,-,-,-,cosco,-,-,-,14>,80,EUR,Dheeraj
-,-,cosco,-,40HC,10,1/10,0,EUR,-,-,-,cosco,-,40HC,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,55,EUR,-,-,-,cosco,-,-,-,11/13,55,EUR,Dheeraj
-,-,cosco,-,-,-,14>,80,EUR,-,-,-,cosco,-,-,-,14>,80,EUR,Dheeraj
Mannheim,DEMHG,cosco,import,20,7,1/7,0,EUR,-,Mannheim,DEMHG,cosco,import,20,7,1/7,0,EUR,Dheeraj
-,-,cosco,-,-,-,8/12,40,EUR,-,-,-,cosco,-,-,-,8/12,40,EUR,Dheeraj
-,-,cosco,-,-,-,13-25,60,EUR,-,-,-,cosco,-,-,-,13-25,60,EUR,Dheeraj
-,-,cosco,-,-,-,26>,80,EUR,-,-,-,cosco,-,-,-,26>,80,EUR,Dheeraj
-,-,cosco,-,40,7,1/7,0,EUR,-,-,-,cosco,-,40,7,1/7,0,EUR,Dheeraj
-,-,cosco,-,-,-,8/12,60,EUR,-,-,-,cosco,-,-,-,8/12,60,EUR,Dheeraj
-,-,cosco,-,-,-,13-25,80,EUR,-,-,-,cosco,-,-,-,13-25,80,EUR,Dheeraj
-,-,cosco,-,-,-,26>,100,EUR,-,-,-,cosco,-,-,-,26>,100,EUR,Dheeraj
-,-,cosco,-,40HC,7,1/7,0,EUR,-,-,-,cosco,-,40HC,7,1/7,0,EUR,Dheeraj
-,-,cosco,-,-,-,8/12,60,EUR,-,-,-,cosco,-,-,-,8/12,60,EUR,Dheeraj
-,-,cosco,-,-,-,13-25,80,EUR,-,-,-,cosco,-,-,-,13-25,80,EUR,Dheeraj
-,-,cosco,-,-,-,26>,100,EUR,-,-,-,cosco,-,-,-,26>,100,EUR,Dheeraj
-,-,cosco,-,20,7,1/7,0,EUR,-,-,-,cosco,-,20,-,1/7,0,EUR,Dheeraj
-,-,cosco,-,-,-,8/11,90,EUR,-,-,-,cosco,-,-,-,8/11,90,EUR,Dheeraj
-,-,cosco,-,-,-,12>,120,EUR,-,-,-,cosco,-,-,-,12>,120,EUR,Dheeraj
-,-,cosco,-,40,7,1/7,0,EUR,-,-,-,cosco,-,40,-,1/7,0,EUR,Dheeraj
-,-,cosco,-,-,-,8/11,120,EUR,-,-,-,cosco,-,-,-,8/11,120,EUR,Dheeraj
-,-,cosco,-,-,-,12>,150,EUR,-,-,-,cosco,-,-,-,12>,150,EUR,Dheeraj
-,-,cosco,-,40HC,7,1/7,0,EUR,-,-,-,cosco,-,40HC,-,1/7,0,EUR,Dheeraj
-,-,cosco,-,-,-,8/11,120,EUR,-,-,-,cosco,-,-,-,8/11,120,EUR,Dheeraj
-,-,cosco,-,-,-,12>,150,EUR,-,-,-,cosco,-,-,-,12>,150,EUR,Dheeraj
Mannheim,DEMHG,cosco,export,20,13,1/13,0,EUR,-,Mannheim,DEMHG,cosco,export,20,13,1/13,0,EUR,Dheeraj
-,-,cosco,-,-,-,14-16,35,EUR,-,-,-,cosco,-,-,-,14-16,35,EUR,Dheeraj
-,-,cosco,-,-,-,17>,50,EUR,-,-,-,cosco,-,-,-,17>,50,EUR,Dheeraj
-,-,cosco,-,40,13,1/13,0,EUR,-,-,-,cosco,-,40,13,1/13,0,EUR,Dheeraj
-,-,cosco,-,-,-,14-16,50,EUR,-,-,-,cosco,-,-,-,14-16,50,EUR,Dheeraj
-,-,cosco,-,-,-,17>,80,EUR,-,-,-,cosco,-,-,-,17>,80,EUR,Dheeraj
-,-,cosco,-,40HC,13,1/13,0,EUR,-,-,-,cosco,-,40HC,13,1/13,0,EUR,Dheeraj
-,-,cosco,-,-,-,14-16,50,EUR,-,-,-,cosco,-,-,-,14-16,50,EUR,Dheeraj
-,-,cosco,-,-,-,17>,80,EUR,-,-,-,cosco,-,-,-,17>,80,EUR,Dheeraj
-,-,cosco,-,20,10,1/10,0,EUR,-,-,-,cosco,-,20,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,35,EUR,-,-,-,cosco,-,-,-,11/13,35,EUR,Dheeraj
-,-,cosco,-,-,-,14>,50,EUR,-,-,-,cosco,-,-,-,14>,50,EUR,Dheeraj
-,-,cosco,-,40,10,1/10,0,EUR,-,-,-,cosco,-,40,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,55,EUR,-,-,-,cosco,-,-,-,11/13,55,EUR,Dheeraj
-,-,cosco,-,-,-,14>,80,EUR,-,-,-,cosco,-,-,-,14>,80,EUR,Dheeraj
-,-,cosco,-,40HC,10,1/10,0,EUR,-,-,-,cosco,-,40HC,10,1/10,0,EUR,Dheeraj
-,-,cosco,-,-,-,11/13,55,EUR,-,-,-,cosco,-,-,-,11/13,55,EUR,Dheeraj
-,-,cosco,-,-,-,14>,80,EUR,-,-,-,cosco,-,-,-,14>,80,EUR,Dheeraj
Tema,GHTEM,cosco,import,20,7,1/7,0,USD,-,Tema,GHTEM,cosco,import,20,7,1/7,0,USD,Dheeraj
-,-,cosco,-,-,-,8/14,22,USD,-,-,-,cosco,-,-,-,8/14,22,USD,Dheeraj
-,-,cosco,-,-,-,15-21,35,USD,-,-,-,cosco,-,-,-,15-21,35,USD,Dheeraj
-,-,cosco,-,-,-,22>,45,USD,-,-,-,cosco,-,-,-,22>,45,USD,Dheeraj
-,-,cosco,-,40,7,1/7,0,USD,-,-,-,cosco,-,40,7,1/7,0,USD,Dheeraj
-,-,cosco,-,-,-,8/14,44,USD,-,-,-,cosco,-,-,-,8/14,44,USD,Dheeraj
-,-,cosco,-,-,-,15-21,70,USD,-,-,-,cosco,-,-,-,15-21,70,USD,Dheeraj
-,-,cosco,-,-,-,22>,90,USD,-,-,-,cosco,-,-,-,22>,90,USD,Dheeraj
-,-,cosco,-,40HC,7,1/7,0,USD,-,-,-,cosco,-,40HC,7,1/7,0,USD,Dheeraj
-,-,cosco,-,-,-,8/14,44,USD,-,-,-,cosco,-,-,-,8/14,44,USD,Dheeraj
-,-,cosco,-,-,-,15-21,70,USD,-,-,-,cosco,-,-,-,15-21,70,USD,Dheeraj
-,-,cosco,-,-,-,22>,90,USD,-,-,-,cosco,-,-,-,22>,90,USD,Dheeraj
-,-,cosco,-,20,7,1/7,0,USD,-,-,-,cosco,-,20,7,1/7,0,USD,Dheeraj
